Cw_total_1,EL_t_1,Q_t_1,Sw_total_1,UnRate_1,Yw_total_1,Z_Q_1,inflation_1,shareOfBorrWorkers_t_1,wbarocc_1,Gini_bTax_1,Auton_1_1,basic_total_1_1,Gov_Balance_1_1,Gov_Total_1_1,Tax_Total_1_1,Gini_aTax_1_1,A_t_1_1,I_t_1_1,K_t_1_1,Q_fc_1_1,u_t_1_1,h_1_1,r_1_1,Yf_t_1_1,D_total_1_1,Mw_total_1_1,Gov_Debt_1_1,Ww_total_1_1
1396.097001,1468,1476.780801,-717.8337716,0.7064,678.2632293,0.004699660387,0,0.5012,0.4094065456,0.789751926,6.920168232,0.0202,-6.940368232,6.940368232,0,0,134.2528001,73.76363219,5468.153368,2187.261347,0.6751734552,0.05320670467,0.02248014194,0,2047435.582,-51016.11688,397.6337914,5581.676822
1232.906426,1314,1318.470436,-637.4076179,0.7372,595.4988085,0.005316440719,0,0.5012,0.3368520494,0.7590054892,6.989369914,0.0202,-7.009569914,7.009569914,0,0,119.8609488,78.57463996,5437.364941,2174.945976,0.6062083613,0.05254254376,0.02455176201,0,2099089.106,-51653.52449,404.6433614,5444.83379
1364.581412,1404,1440.916466,-746.1252223,0.7192,618.4561899,0.004913167264,0,0.5012,0.3938022754,0.7805851942,7.059263614,0.0202,-7.079463614,7.079463614,0,0,130.992406,69.2757906,5397.893433,2159.157373,0.6673512938,0.05152431319,0.02204394041,0,2151488.756,-52399.64972,411.722825,5318.09978
1290.88228,1301,1372.254368,-674.2724419,0.7398,616.6098383,0.005210445248,0,0.5012,0.3672434746,0.7716352367,7.12985625,0.0202,-7.15005625,7.15005625,0,0,124.7503971,74.2422313,5364.177795,2145.671118,0.6395455278,0.05084084985,0.02426731977,0,2204562.678,-53073.92216,418.8728812,5210.279099
1304.924785,1376,1381.892518,-721.2834717,0.7248,583.6413133,0.005225699335,0,0.5012,0.3709771816,0.7696660108,7.201154812,0.0202,-7.221354812,7.221354812,0,0,125.6265925,69.76657826,5326.660818,2130.664327,0.648573546,0.05002508567,0.02325620101,0,2258357.884,-53795.20563,426.094236,5070.493002
1304.742001,1366,1381.144459,-676.0968536,0.7268,628.6451475,0.005280668733,0,0.5012,0.3834630433,0.7779570256,7.27316636,0.0202,-7.29336636,7.29336636,0,0,125.5585872,69.12929161,5289.256893,2115.702757,0.652806475,0.04926757354,0.02358449258,0,2312829.186,-54471.30248,433.3876024,4998.306853
1487.590372,1583,1562.981907,-706.4757236,0.6834,781.1146488,0.004712849197,0,0.5012,0.497887737,0.8246970601,7.345898024,0.0202,-7.366098024,7.366098024,0,0,142.0892642,68.04563621,5251.517391,2100.606957,0.7440620444,0.04854238676,0.02373841727,0,2368006.965,-55177.77821,440.7537004,5128.791641
1267.955422,1339,1351.245651,-582.6352726,0.7322,685.3201492,0.00550570283,0,0.5012,0.3691220147,0.778699907,7.419357004,0.0202,-7.439557004,7.439557004,0,0,122.8405137,75.8708722,5222.357916,2088.943166,0.6468561102,0.04827085057,0.02705680161,0,2423767.378,-55760.41348,448.1932574,5106.979091
1676.903741,1715,1749.623068,-798.4671981,0.657,878.4365428,0.004294496746,0,0.5012,0.5806098154,0.8434998518,7.493550574,0.0202,-7.513750574,7.513750574,0,0,159.0566426,65.2257769,5183.136534,2073.254614,0.8439016881,0.04753161199,0.02352204037,0,2480326.259,-56558.88068,455.707008,5320.825297
1430.267568,1502,1520.998459,-504.7221762,0.6996,925.5453917,0.00498927927,0,0.5012,0.480784485,0.8274812298,7.56848608,0.0202,-7.58868608,7.58868608,0,0,138.2725872,83.16240481,5162.636208,2065.054483,0.7365415639,0.04774028379,0.03068733411,0,2537389.862,-57063.60285,463.2956941,5597.03347
1148.021475,1234,1228.278544,-600.6556228,0.7532,547.3658526,0.006239929026,0,0.5012,0.2971809937,0.735868938,7.644170941,0.0202,-7.664370941,7.664370941,0,0,111.6616859,72.61289807,5131.996382,2052.798553,0.5983434384,0.04743733141,0.0267833296,0,2595054.12,-57664.25848,470.960065,5423.905384
1310.917489,1367,1376.904358,-758.5838164,0.7266,552.333673,0.00562189567,0,0.5012,0.3657485194,0.7623666413,7.72061265,0.0202,-7.74081265,7.74081265,0,0,125.1731235,58.26625638,5087.622711,2035.049084,0.6765951588,0.0464807265,0.02175794321,0,2653476.962,-58422.84229,478.7008777,5234.320658
1292.319151,1377,1364.116485,-682.1503251,0.7246,610.168826,0.005731195879,0,0.5012,0.3724717088,0.7715539633,7.797818777,0.0202,-7.818018777,7.818018777,0,0,124.0105895,63.9995149,5049.869772,2019.947909,0.6753226056,0.04590713183,0.02460346032,0,2712581.955,-59104.99262,486.5188964,5130.406382
1505.748532,1606,1576.247004,-713.2943942,0.6788,792.4541377,0.005009365248,0,0.5012,0.5021453433,0.8256754062,7.875796964,0.0202,-7.895996964,7.895996964,0,0,143.2951822,62.6226753,5011.495052,2004.598021,0.786315754,0.04533477367,0.02455718566,0,2772400.242,-59818.28701,494.4148934,5263.108668
1335.734819,1392,1415.148175,-582.906996,0.7216,752.8278234,0.005635279098,0,0.5012,0.4058703757,0.798171274,7.954554934,0.0202,-7.974754934,7.974754934,0,0,128.6498341,71.45880119,4982.723952,1993.089581,0.7100273812,0.04527273646,0.02859330015,0,2832801.436,-60401.19401,502.3896483,5312.72297
1421.411887,1496,1493.513618,-721.985567,0.7008,699.4263201,0.005392853729,0,0.5012,0.4299039656,0.8004362112,8.034100483,0.0202,-8.054300483,8.054300483,0,0,135.7739653,64.06763039,4947.137103,1978.854841,0.7547363186,0.04486540579,0.0258191775,0,2893924.616,-61123.17957,510.4439488,5287.337861
1436.136891,1507,1511.258427,-671.6294695,0.6986,764.5074215,0.005382693881,0,0.5012,0.4435210037,0.8079298739,8.114441488,0.0202,-8.134641488,8.134641488,0,0,137.3871297,67.00709452,4915.201456,1966.080582,0.7686655576,0.04466232845,0.02744495704,0,2955719.425,-61794.80904,518.5785903,5333.071416
1259.776414,1347,1335.46832,-621.2093932,0.7306,638.5670209,0.006151988616,0,0.5012,0.3567133516,0.770104594,8.195585903,0.0202,-8.215785903,8.215785903,0,0,121.4062109,67.49632024,4884.393747,1953.757499,0.6835384234,0.04452238153,0.02795147482,0,3018135.443,-62416.01844,526.7943762,5252.887059
1482.858779,1498,1550.594551,-767.8065117,0.7004,715.052267,0.005351329114,0,0.5012,0.4558665679,0.8076543427,8.277541762,0.0202,-8.297741762,8.297741762,0,0,140.963141,59.45823008,4846.164102,1938.465641,0.7999081944,0.04400386686,0.02485594267,0,3081319.268,-63183.82495,535.092118,5238.798756
1495.312682,1570,1571.905155,-652.6919538,0.686,842.620728,0.005331439465,0,0.5012,0.4950739173,0.8261668801,8.36031718,0.0202,-8.38051718,8.38051718,0,0,142.9004686,68.23215615,4817.472976,1926.98919,0.8157311743,0.04400346288,0.02908757071,0,3145155.785,-63836.5169,543.4726352,5414.564221
1596.91013,1654,1674.523321,-650.1524564,0.6692,946.7576736,0.005054644655,0,0.5012,0.5386991552,0.8405480199,8.443920352,0.0202,-8.464120352,8.464120352,0,0,152.2293928,69.16927014,4790.292787,1916.117115,0.8739149125,0.04407268549,0.02966295179,0,3209642.454,-64486.66936,551.9367555,5678.461741
1184.746745,1250,1267.075844,-562.2460493,0.75,622.5006959,0.006746683391,0,0.5012,0.3152966723,0.7502878018,8.528359555,0.0202,-8.548559555,8.548559555,0,0,115.1887131,73.80073965,4768.28767,1907.315068,0.6643243508,0.04439844836,0.03177872409,0,3274691.37,-65048.91541,560.4853151,5569.591277
1389.733979,1418,1454.603823,-797.9724921,0.7164,591.7614866,0.005935528982,0,0.5012,0.3926091893,0.7757574679,8.613643151,0.0202,-8.633843151,8.633843151,0,0,132.2367112,56.25620145,4729.178118,1891.671247,0.768951701,0.04379606953,0.02415724912,0,3340538.258,-65846.8879,569.1191582,5398.98783
1371.700482,1451,1444.106192,-701.7847122,0.7098,669.9157697,0.006038322966,0,0.5012,0.4012099928,0.7891515259,8.699779582,0.0202,-8.719979582,8.719979582,0,0,131.2823811,63.70593019,4698.300486,1879.320195,0.7684194508,0.04366009018,0.02796188004,0,3407086.93,-66548.67261,577.8391378,5332.468147
1573.268308,1590,1645.104892,-711.2208189,0.682,862.0474892,0.005353444282,0,0.5012,0.5244986142,0.834591355,8.786777378,0.0202,-8.806977378,8.806977378,0,0,149.5549902,63.04980656,4667.384283,1866.953713,0.8811706902,0.04352220922,0.02794252548,0,3474346.824,-67259.89343,586.6461152,5508.804875
1489.433777,1530,1569.907021,-612.2725423,0.694,877.1612342,0.00566584201,0,0.5012,0.4881517196,0.8259564015,8.874645152,0.0202,-8.894845152,8.894845152,0,0,142.7188201,71.5985993,4645.635197,1858.254079,0.8448290462,0.043875482,0.03204257055,0,3542218.99,-67872.16597,595.5409603,5704.536126
1380.547397,1403,1458.391216,-663.1090771,0.7194,717.4383197,0.006159932607,0,0.5012,0.4029008626,0.7926622233,8.963391603,0.0202,-8.983591603,8.983591603,0,0,132.5810196,68.88042723,4621.60292,1848.641168,0.7888990253,0.0440721716,0.03072105623,0,3610754.265,-68535.27505,604.5245519,5676.79449
1503.717813,1589,1577.045307,-731.8531943,0.6822,771.8646188,0.005753306821,0,0.5012,0.4781643755,0.8189747016,9.053025519,0.0202,-9.073225519,9.073225519,0,0,143.3677551,64.27446791,4593.44533,1837.378132,0.8583128749,0.04402324719,0.02868723728,0,3680021.393,-69267.12825,613.5977775,5739.928773
1358.839297,1480,1437.409508,-631.7030111,0.704,727.1362855,0.006375187951,0,0.5012,0.3940442325,0.7930795992,9.143555775,0.0202,-9.163755775,9.163755775,0,0,130.6735916,69.42665536,4571.003078,1828.401231,0.7861564973,0.0442799594,0.03121137727,0,3749920.224,-69898.83126,622.7615332,5718.516694
1588.896467,1673,1661.779893,-718.1613773,0.6654,870.7350898,0.005569444769,0,0.5012,0.5200912769,0.8339819005,9.234991332,0.0202,-9.255191332,9.255191332,0,0,151.0708994,63.64843464,4543.231451,1817.292581,0.9144261694,0.04421866043,0.02858750899,0,3820537.217,-70616.99263,632.0167246,5874.019635
1186.824382,1295,1269.633404,-563.5758378,0.741,623.2485437,0.007362393916,0,0.5012,0.3121629072,0.7489935819,9.327341246,0.0202,-9.347541246,9.347541246,0,0,115.4212185,73.4816808,4525.848503,1810.339401,0.7013234108,0.04472463762,0.0332518607,0,3891717.785,-71180.56847,641.3642658,5752.618644
1253.88434,1329,1320.088848,-724.8730769,0.7342,529.011263,0.007151650943,0,0.5012,0.3305106278,0.7468711737,9.420614658,0.0202,-9.440814658,9.440814658,0,0,120.0080771,56.78389389,4492.115427,1796.846171,0.7346699288,0.04428331015,0.02550266948,0,3963623.227,-71905.44155,650.8050805,5521.026117
1409.217646,1511,1477.190371,-753.4385637,0.6978,655.7790827,0.006454835471,0,0.5012,0.4174409953,0.7918814969,9.514820805,0.0202,-9.535020805,9.535020805,0,0,134.2900337,58.4579039,4460.731022,1784.292409,0.8278858127,0.04399400697,0.02671527014,0,4036282.107,-72658.88011,660.3401013,5437.967287
1132.771004,1245,1207.368497,-585.6470311,0.751,547.1239734,0.007976163894,0,0.5012,0.2952508097,0.7350111544,9.609969013,0.0202,-9.630169013,9.630169013,0,0,109.7607725,64.98752349,4436.503925,1774.60157,0.6803603227,0.04411668783,0.03010493865,0,4109526.634,-73244.52714,669.9702703,5268.22878
1346.443632,1404,1409.4148,-760.7646351,0.7192,585.6789971,0.006900927039,0,0.5012,0.3893003993,0.7743145027,9.706068703,0.0202,-9.726268703,9.726268703,0,0,128.1286182,53.26509908,4401.038946,1760.415578,0.8006148192,0.04358887721,0.02474037537,0,4183531.926,-74005.29178,679.696539,5119.733997
1315.806462,1346,1387.0444,-670.3989254,0.7308,645.4075364,0.007082202553,0,0.5012,0.3877546556,0.7817995624,9.80312939,0.0202,-9.82332939,9.82332939,0,0,126.0949454,61.43480865,4374.452976,1749.78119,0.7926959139,0.04359155713,0.02911326615,0,4258207.617,-74675.6907,689.5198684,5055.939177
1130.159245,1195,1200.523831,-628.5470558,0.761,501.612189,0.008264193038,0,0.5012,0.2976316412,0.7301178398,9.901160684,0.0202,-9.921360684,9.921360684,0,0,109.1385301,60.4634252,4347.427341,1738.970937,0.690364517,0.04355971748,0.02882530596,0,4333511.854,-75304.23776,699.4412291,4859.460867
1333.724774,1406,1396.019425,-756.5848885,0.7188,577.1398855,0.007177817235,0,0.5012,0.3984434188,0.7742878165,10.00017229,0.0202,-10.02037229,10.02037229,0,0,126.9108568,52.2944789,4312.773273,1725.109309,0.8092353439,0.04308214842,0.02510416425,0,4409572.677,-76060.82265,709.4616013,4744.752057
1184.617699,1223,1254.86139,-602.8619213,0.7554,581.7557782,0.008064933783,0,0.5012,0.3419315634,0.7584216302,10.10017401,0.0202,-10.12037401,10.12037401,0,0,114.0783081,60.14351607,4286.661324,1714.66453,0.7318407583,0.04312193626,0.02942673978,0,4486236.362,-76663.68457,719.5819754,4658.708631
1180.94481,1276,1245.258039,-665.8581564,0.7448,515.0866537,0.008208239124,0,0.5012,0.3385827095,0.7441499637,10.20117575,0.0202,-10.22137575,10.22137575,0,0,113.2052762,54.11205286,4255.04015,1702.01606,0.7316370673,0.04282802042,0.02661239121,0,4563565.904,-77329.54273,729.8033511,4511.993073
1230.5405,1265,1294.175624,-663.4028033,0.747,567.1376966,0.007976805712,0,0.5012,0.3653116745,0.7639124164,10.30318751,0.0202,-10.32338751,10.32338751,0,0,117.6523295,53.33193671,4223.271284,1689.308514,0.7660978523,0.04253523551,0.02660498426,0,4641558.85,-77992.94553,740.1267386,4417.098829
1222.503825,1321,1287.958109,-656.1066327,0.7358,566.3971921,0.008095309399,0,0.5012,0.3679029187,0.7663968328,10.40621939,0.0202,-10.42641939,10.42641939,0,0,117.0871008,55.04806496,4193.853923,1677.541569,0.7677652421,0.04239103192,0.02785810372,0,4720207.902,-78649.05216,750.553158,4337.96665
1180.377521,1249,1245.485676,-613.5130941,0.7502,566.8644271,0.008454919862,0,0.5012,0.3526604293,0.7583929569,10.51028158,0.0202,-10.53048158,10.53048158,0,0,113.2259706,54.59787332,4164.574718,1665.829887,0.7476667849,0.04225438546,0.02791873608,0,4799470.467,-79262.56526,761.0836396,4270.867145
1201.897442,1275,1265.140058,-649.3437196,0.745,552.5537227,0.008406645829,0,0.5012,0.3615322039,0.761353659,10.6153844,0.0202,-10.6355844,10.6355844,0,0,115.0127326,52.62723184,4133.910456,1653.564182,0.7650988525,0.04203325467,0.02718788309,0,4879382.376,-79911.90898,771.719224,4187.495187
1191.825922,1217,1255.725415,-631.4428911,0.7566,560.3830311,0.008554209475,0,0.5012,0.3603004166,0.7609806132,10.72153824,0.0202,-10.74173824,10.74173824,0,0,114.1568559,53.17795428,4104.410201,1641.76408,0.7648634964,0.04188655379,0.02782177646,0,4959925.728,-80543.35187,782.4609622,4121.756874
1812.994281,1886,1876.421045,-899.3513762,0.6228,913.6429052,0.005781726681,0,0.5012,0.6677427323,0.8557688564,10.82875362,0.0202,-10.84895362,10.84895362,0,0,170.5837314,52.59801013,4074.920007,1629.968003,1.151201154,0.04173937909,0.02781321805,0,5041368.431,-81442.70324,793.3099158,4441.375631
1290.22337,1322,1379.481061,-324.8600161,0.7356,965.3633541,0.00794301674,0,0.5012,0.4583050658,0.8230095665,10.93704116,0.0202,-10.95724116,10.95724116,0,0,125.4073692,78.32064933,4071.742256,1628.696902,0.8469845179,0.0432052709,0.04186186013,0,5123135.995,-81767.56326,804.267157,4840.505492
1300.991152,1363,1371.638417,-687.5286083,0.7274,613.4625438,0.008068169742,0,0.5012,0.3876418637,0.7773567164,11.04641157,0.0202,-11.06661157,11.06661157,0,0,124.6944015,59.60085293,4049.908264,1619.963306,0.8467095593,0.04340826878,0.03079943701,0,5205591.086,-82455.09187,815.3337686,4780.565005
1286.454908,1346,1357.152233,-656.9573276,0.7308,629.4975808,0.008235683082,0,0.5012,0.3877458406,0.7812733754,11.15687569,0.0202,-11.17707569,11.17707569,0,0,123.3774757,59.54044906,4028.450548,1611.380219,0.8422296718,0.04361102689,0.03078943852,0,5288703.136,-83112.04919,826.5108443,4741.954549
1604.940887,1683,1675.396134,-748.0430161,0.6634,856.8978707,0.006737895722,0,0.5012,0.561588314,0.8380877772,11.26844444,0.0202,-11.28864444,11.28864444,0,0,152.3087394,59.18680253,4007.068339,1602.827336,1.045275493,0.04379519482,0.03062653352,0,5372563.228,-83860.09221,837.7994887,4977.143068
1546.014687,1595,1630.770116,-518.9239457,0.681,1027.090742,0.006991377125,0,0.5012,0.5502618785,0.8434185152,11.38112889,0.0202,-11.40132889,11.40132889,0,0,148.2518287,73.37430009,4000.301273,1600.120509,1.019154562,0.04486938363,0.03801001793,0,5456942.244,-84379.01616,849.2008176,5390.709562
1276.203999,1371,1360.870589,-581.9951329,0.7258,694.2088661,0.008461598236,0,0.5012,0.3719177844,0.7828232608,11.49494018,0.0202,-11.51514018,11.51514018,0,0,123.7155081,73.17164995,3993.466897,1597.386759,0.8519355639,0.04585271664,0.03706016588,0,5541903.255,-84961.01129,860.7159578,5378.992143
1148.743833,1204,1222.753336,-636.7098026,0.7592,512.0340308,0.009511394679,0,0.5012,0.2998060035,0.7293158888,11.60988958,0.0202,-11.63008958,11.63008958,0,0,111.1593942,62.3996135,3975.997173,1590.398869,0.768834385,0.04609085531,0.03097947505,0,5627500.976,-85597.72109,872.3460473,5181.760317
1306.402035,1330,1374.485771,-754.7315837,0.734,551.6704515,0.008545878556,0,0.5012,0.3743110062,0.7630152611,11.72598847,0.0202,-11.74618847,11.74618847,0,0,124.9532519,56.35774711,3952.834976,1581.133991,0.8693037901,0.04594721032,0.027957614,0,5713853.429,-86352.45268,884.0922358,5020.413861
1637.180272,1702,1712.177307,-786.4142206,0.6596,850.7660509,0.00692886672,0,0.5012,0.5637338728,0.8378727009,11.84324836,0.0202,-11.86344836,11.86344836,0,0,155.6524824,63.15378679,3936.932064,1574.772825,1.087253526,0.0462656419,0.03161104691,0,5800992.296,-87138.8669,895.9556842,5215.919951
1340.174838,1431,1431.351501,-483.4635237,0.7138,856.7113145,0.008371026147,0,0.5012,0.4440136983,0.814988836,11.96168084,0.0202,-11.98188084,11.98188084,0,0,130.1228637,79.21498214,3937.408405,1574.963362,0.9088157451,0.04759463878,0.03953649184,0,5888614.626,-87622.33042,907.937565,5438.696975
1271.223011,1351,1351.428967,-649.8344341,0.7298,621.3885771,0.008954593952,0,0.5012,0.3636537925,0.7731045456,12.08129765,0.0202,-12.10149765,12.10149765,0,0,122.8571788,68.12465766,3926.784894,1570.713958,0.8603915181,0.04811254339,0.03304784528,0,5976886.791,-88272.16485,920.0390627,5351.422943
1181.259008,1240,1258.481804,-651.9897791,0.752,529.2692294,0.009711948626,0,0.5012,0.3170016502,0.7398491427,12.20211063,0.0202,-12.22231063,12.22231063,0,0,114.4074367,65.02068478,3913.269881,1565.307952,0.8039835241,0.04840310234,0.03128696429,0,6065810.946,-88924.15463,932.2613733,5174.584208
1293.249143,1384,1366.487699,-735.2324871,0.7232,558.0166562,0.009033620826,0,0.5012,0.3685618195,0.763046711,12.32413173,0.0202,-12.34433173,12.34433173,0,0,124.2261544,60.91442355,3895.918907,1558.367563,0.8768712409,0.04842238383,0.02923576451,0,6155470.333,-89659.38712,944.605705,5021.601853
1841.100591,1948,1919.716556,-823.6516241,0.6104,1017.448967,0.006494486393,0,0.5012,0.662174109,0.861339096,12.44737305,0.0202,-12.46757305,12.46757305,0,0,174.5196869,66.16859184,3884.169121,1553.667648,1.235603096,0.04879461271,0.03188622694,0,6245953.372,-90483.03874,957.0732781,5387.969834
1180.494759,1309,1286.738431,-417.767016,0.7382,762.7277427,0.009786019034,0,0.5012,0.3396959665,0.7692934792,12.57184678,0.0202,-12.59204678,12.59204678,0,0,116.976221,93.67182584,3900.157564,1560.063026,0.8247990051,0.05092012114,0.04493102166,0,6336854.177,-90900.80576,969.6653249,5445.303309
1632.217785,1713,1710.436227,-822.0349896,0.6574,810.1827953,0.007435392825,0,0.5012,0.5417744808,0.8311507624,12.69756525,0.0202,-12.71776525,12.71776525,0,0,155.4942024,65.5208768,3887.67529,1555.070116,1.099909393,0.05104639797,0.02999269109,0,6428577.018,-91722.84075,982.3830901,5553.349858
1469.898965,1597,1570.035114,-528.5136753,0.6806,941.3852896,0.008181180653,0,0.5012,0.4905926968,0.831124455,12.8245409,0.0202,-12.8447409,12.8447409,0,0,142.7304649,87.31160835,3897.233392,1558.893357,1.007147222,0.0525773274,0.03999670519,0,6520828.373,-92251.35443,995.227831,5823.502401
1448.800796,1572,1544.301833,-644.3448147,0.6856,804.4559816,0.008400551002,0,0.5012,0.4404858996,0.811094178,12.95278631,0.0202,-12.97298631,12.97298631,0,0,140.3910757,82.54825022,3901.836975,1560.73479,0.9894710126,0.05366645213,0.03662353536,0,6613724.072,-92895.69924,1008.200817,5888.192625
1415.841176,1514,1511.800691,-658.2296166,0.6972,757.6115595,0.008666826423,0,0.5012,0.4176918318,0.8000611647,13.08231417,0.0202,-13.10251417,13.10251417,0,0,137.4364264,82.87720039,3906.677435,1562.670974,0.9674465807,0.05468327583,0.03598076409,0,6707278.001,-93553.92886,1021.303331,5889.417637
1130.674658,1235,1226.55801,-612.3122087,0.753,518.3624494,0.0107890024,0,0.5012,0.2756687249,0.7181162182,13.21313731,0.0202,-13.23333731,13.23333731,0,0,111.5052736,82.67021417,3911.214101,1564.48564,0.7840008103,0.05559892859,0.03517987566,0,6801444.242,-94166.24107,1034.536669,5658.179886
1292.627205,1406,1374.167785,-757.3503049,0.7188,535.2769001,0.009726227637,0,0.5012,0.3516412147,0.7539051975,13.34526869,0.0202,-13.36546869,13.36546869,0,0,124.9243441,68.19531119,3901.18513,1560.474052,0.8806091861,0.05550997481,0.02850912037,0,6896367.833,-94923.59137,1047.902137,5434.153299
1573.180459,1668,1662.939199,-733.6581465,0.6664,839.5223124,0.008117507471,0,0.5012,0.5252648026,0.831441628,13.47872137,0.0202,-13.49892137,13.49892137,0,0,151.1762909,76.28001912,3899.441447,1559.776579,1.066139358,0.0559574362,0.03202215222,0,6992025.083,-95657.24952,1061.401059,5583.569418
1420.647488,1505,1527.31481,-548.4144017,0.699,872.2330859,0.008926587038,0,0.5012,0.4623699556,0.8197408804,13.61350859,0.0202,-13.63370859,13.63370859,0,0,138.8468009,93.05381415,3914.506432,1565.802573,0.9754197859,0.05744668381,0.03876870391,0,7088230.747,-96205.66392,1075.034767,5775.146932
1291.271025,1327,1392.75984,-651.2271135,0.7346,640.0439119,0.009886732285,0,0.5012,0.3581687122,0.7729293073,13.74964367,0.0202,-13.76984367,13.76984367,0,0,126.6145309,87.73917098,3923.955474,1569.58219,0.8873443195,0.05845441231,0.0354698104,0,7185087.638,-96856.89103,1088.804611,5671.413602
1749.383008,1776,1844.683106,-864.203795,0.6448,885.1792132,0.007539148629,0,0.5012,0.5909413815,0.8460680523,13.88714011,0.0202,-13.90734011,13.90734011,0,0,167.6984642,81.41295793,3926.889323,1570.755729,1.174392092,0.05896497839,0.03226706616,0,7282808.732,-97721.09483,1102.711951,5846.368787
1316.32927,1445,1439.126981,-538.6592947,0.711,777.6699756,0.009760230817,0,0.5012,0.3810078691,0.789346823,14.02601151,0.0202,-14.04621151,14.04621151,0,0,130.8297256,108.7716995,3957.123236,1582.849294,0.9092002546,0.06117258055,0.04270516697,0,7381068.487,-98259.75412,1116.758163,5879.730489
1246.026203,1333,1348.227586,-667.8881537,0.7334,578.1380497,0.01052231224,0,0.5012,0.3301993424,0.753626588,14.16627163,0.0202,-14.18647163,14.18647163,0,0,122.5661442,88.03511119,3966.015882,1586.406353,0.8498627,0.06184058669,0.03306182744,0,7479996.129,-98927.64228,1130.944634,5698.580097
1302.538381,1388,1400.2215,-721.2365865,0.7224,581.3017944,0.0102327627,0,0.5012,0.3603164249,0.7656188073,14.30793434,0.0202,-14.32813434,14.32813434,0,0,127.2928636,83.37518492,3970.070749,1588.0283,0.881735861,0.06214894055,0.03090409818,0,7579645.008,-99648.87886,1145.272769,5531.029453
1206.9776,1349,1308.450896,-660.6552067,0.7302,546.3223931,0.01105980647,0,0.5012,0.320837459,0.7447660146,14.45101369,0.0202,-14.47121369,14.47121369,0,0,118.9500815,87.02228277,3977.691617,1591.076647,0.8223682366,0.06265692027,0.03206312222,0,7679954.542,-100309.5341,1159.743982,5343.014677
1614.088446,1705,1710.667474,-782.0885979,0.659,831.9998483,0.008543871939,0,0.5012,0.5418827638,0.8325433516,14.59552382,0.0202,-14.61572382,14.61572382,0,0,155.5152249,81.98350348,3980.121288,1592.048515,1.074507125,0.06279707275,0.02990429951,0,7781046.164,-101091.6227,1174.359706,5474.192463
1224.232666,1405,1346.399054,-534.1249631,0.719,690.1077024,0.01096382162,0,0.5012,0.345517714,0.7702775039,14.74147906,0.0202,-14.76167906,14.76167906,0,0,122.399914,107.4249098,4007.943772,1603.177509,0.8398315513,0.06452089714,0.03907298637,0,7882671.912,-101625.7476,1189.121385,5436.598509
1304.539155,1389,1406.298924,-681.8827108,0.7222,622.6564446,0.01060165346,0,0.5012,0.3712857257,0.7759552343,14.88889385,0.0202,-14.90909385,14.90909385,0,0,127.8453567,86.8708749,4014.655772,1605.862309,0.8757282094,0.06477789388,0.03053932914,0,7984979.542,-102307.6303,1204.030479,5316.756259
1246.844736,1348,1352.979601,-659.4817341,0.7304,587.3630016,0.01112949728,0,0.5012,0.3501533489,0.7630220748,15.03778279,0.0202,-15.05798279,15.05798279,0,0,122.9981455,91.09708248,4025.459739,1610.183896,0.8402640249,0.06526844527,0.03184466216,0,8087946.655,-102967.1121,1219.088462,5190.541957
1344.876169,1460,1448.371205,-708.1683745,0.708,636.7077946,0.01050031965,0,0.5012,0.3974093431,0.7841692087,15.18816062,0.0202,-15.20836062,15.20836062,0,0,131.6701095,88.30687504,4033.257419,1613.302968,0.8977676443,0.0655312423,0.03055505545,0,8191621.935,-103675.2804,1234.296823,5107.789494
1370.330031,1465,1480.583638,-659.247536,0.707,711.0824954,0.01037445088,0,0.5012,0.4178647228,0.7951645772,15.34004223,0.0202,-15.36024223,15.36024223,0,0,134.5985125,94.91356437,4047.505835,1619.002334,0.9145037081,0.06617192582,0.03264609616,0,8295956.463,-104334.528,1249.657065,5110.760456
1331.588138,1427,1445.054652,-646.865528,0.7146,684.7226103,0.01073567884,0,0.5012,0.3984454678,0.7888289655,15.49344265,0.0202,-15.51364265,15.51364265,0,0,131.3686047,97.97307066,4064.528789,1625.811516,0.8888205291,0.06692961891,0.0332546803,0,8400937.856,-104981.3935,1265.170707,5088.616725
1302.288213,1423,1414.653548,-662.9808982,0.7154,639.3073153,0.0110759112,0,0.5012,0.3772300738,0.7790976512,15.64837707,0.0202,-15.66857707,15.66857707,0,0,128.604868,96.71695714,4079.95517,1631.982068,0.8668315512,0.06752409133,0.03232074651,0,8506582.231,-105644.3744,1280.839285,5012.745164
1244.525319,1398,1355.853376,-632.6668582,0.7204,611.8584613,0.01167166091,0,0.5012,0.3590010269,0.7683446617,15.80486085,0.0202,-15.82506085,15.82506085,0,0,123.2593978,95.52319535,4093.879262,1637.551705,0.8279759177,0.06797536531,0.03152114732,0,8612859.272,-106277.0413,1296.664345,4928.339655
1209.706183,1343,1317.833721,-632.6940952,0.7314,577.0120879,0.01212832029,0,0.5012,0.3404950557,0.757475828,15.96290945,0.0202,-15.98310945,15.98310945,0,0,119.8030655,92.16462851,4104.166306,1641.666522,0.8027414235,0.06816553263,0.03010821519,0,8719769.008,-106909.7354,1312.647455,4806.537913
